"timestamp","solved_time","puzzle_id","team_id","name","name-2"
"2022-01-15 23:15:13.555239",NULL,146,103,"The Providence Transmutations","Rotten Little Scamps"
"2022-01-15 23:15:26.635107","2022-01-17 05:28:38.124573+11",108,9,"NES","❤️ & ☮️"
"2022-01-15 23:15:46.300492","2022-01-16 15:57:26.106978+11",91,85,"🗺️🦥🥘","Trust Nobody"
"2022-01-15 23:15:49.15284","2022-01-16 16:12:51.816826+11",162,16,"teammate","Projection Booth"
"2022-01-15 23:15:52.759482","2022-01-17 08:16:22.707349+11",43,47,"Teacher's Password","Dinotopia"
"2022-01-15 23:16:02.072816",NULL,94,172,"🦪Aw, Shucks🔪","The Enchanted Garden"
"2022-01-15 23:16:02.072868",NULL,95,172,"🦪Aw, Shucks🔪","Magically Delicious"
"2022-01-15 23:16:10.191388","2022-01-16 19:13:51.765784+11",194,16,"teammate","Heavenly Bodice"
"2022-01-15 23:16:15.946103",NULL,94,264,"Party Wizards","The Enchanted Garden"
"2022-01-15 23:16:15.946159",NULL,95,264,"Party Wizards","Magically Delicious"
"2022-01-15 23:16:32.702202",NULL,63,261,"Providence Returns","Dancing Triangles"
"2022-01-15 23:16:32.702274",NULL,64,261,"Providence Returns","Trickster Tales"
"2022-01-15 23:16:33.503087",NULL,77,261,"Providence Returns","Frankenstein’s Music"
"2022-01-15 23:16:33.503195",NULL,78,261,"Providence Returns","The Mad Scientist’s Assistant"
"2022-01-15 23:16:37.111298",NULL,94,335,"6PointsPuzzlers","The Enchanted Garden"
"2022-01-15 23:16:37.111349",NULL,95,335,"6PointsPuzzlers","Magically Delicious"
"2022-01-15 23:16:48.480247","2022-01-17 02:37:44.86009+11",135,8,"Cardinality","I’ll Tumble 4 Ya"
"2022-01-15 23:16:48.549506",NULL,163,16,"teammate","Opening Bids"
"2022-01-15 23:16:56.980682",NULL,62,15,"HighFive","The Case of the Missing Component"
"2022-01-15 23:16:57.293749",NULL,42,15,"HighFive","The Hobbit"
"2022-01-15 23:17:21.766293",NULL,26,113,"Colorado COUNTesses","The Messy Room"
"2022-01-15 23:17:23.087365",NULL,94,144,"Pass the Pigs Big Pigs Big Pig Heart Girth","The Enchanted Garden"
"2022-01-15 23:17:23.087415",NULL,95,144,"Pass the Pigs Big Pigs Big Pig Heart Girth","Magically Delicious"
"2022-01-15 23:17:30.478256",NULL,94,203,"Spicy Pecans","The Enchanted Garden"
"2022-01-15 23:17:30.478307",NULL,95,203,"Spicy Pecans","Magically Delicious"
"2022-01-15 23:17:39.803842","2022-01-17 09:56:32.34931+11",100,174,"Central Services","Something Command"
"2022-01-15 23:17:41.300253","2022-01-16 18:51:26.528694+11",87,11,"17th Shard","🔔🦇🦇🦇"
"2022-01-15 23:17:55.120669","2022-01-16 17:26:29.87402+11",111,149,"Immoral, Illegal & Fattening","Bad Beginnings"
"2022-01-15 23:18:23.050637",NULL,27,105,"Acai","The Wonderful Wizard of Oz"
"2022-01-15 23:18:27.894424",NULL,24,223,"Anime, Sports, and Science","The Neverending Story"
"2022-01-15 23:18:37.646528","2022-01-18 10:07:25.51237+11",94,293,"Queue < T > s","The Enchanted Garden"
"2022-01-15 23:18:37.646578","2022-01-17 14:05:16.566421+11",95,293,"Queue < T > s","Magically Delicious"
"2022-01-15 23:19:00.822194","2022-01-18 03:21:40.808542+11",94,273,"stickymittens","The Enchanted Garden"
"2022-01-15 23:19:00.822252","2022-01-17 17:37:25.840304+11",95,273,"stickymittens","Magically Delicious"
"2022-01-15 23:19:08.042052",NULL,63,100,"beangirls","Dancing Triangles"
"2022-01-15 23:19:08.042104",NULL,64,100,"beangirls","Trickster Tales"
"2022-01-15 23:19:09.171844",NULL,77,100,"beangirls","Frankenstein’s Music"
"2022-01-15 23:19:09.171896",NULL,78,100,"beangirls","The Mad Scientist’s Assistant"
"2022-01-15 23:19:32.541496","2022-01-16 23:01:56.194959+11",72,145,"☃","The Thin Pan"
"2022-01-15 23:19:39.838649",NULL,104,203,"Spicy Pecans","My Dinner With Big Boi"
"2022-01-15 23:19:39.838701",NULL,103,203,"Spicy Pecans","Book Reports"
"2022-01-15 23:19:44.235768",NULL,94,261,"Providence Returns","The Enchanted Garden"
"2022-01-15 23:19:44.235824",NULL,95,261,"Providence Returns","Magically Delicious"
"2022-01-15 23:19:44.407495","2022-01-17 06:30:30.312596+11",94,59,"Tetacetera","The Enchanted Garden"
"2022-01-15 23:19:44.407549",NULL,95,59,"Tetacetera","Magically Delicious"
"2022-01-15 23:19:44.947451","2022-01-16 20:31:10.235927+11",37,245,"Team Mid-Coast Trolley Extension","Crewel"
"2022-01-15 23:19:46.907805","2022-01-17 07:51:35.976867+11",94,340,"Pressing X to Doubt","The Enchanted Garden"
"2022-01-15 23:19:46.907855","2022-01-16 20:57:53.606679+11",95,340,"Pressing X to Doubt","Magically Delicious"
"2022-01-15 23:19:52.59375","2022-01-16 18:00:15.859259+11",135,139,"✈﻿✈﻿✈ Galactic Trendsetters ✈﻿✈﻿✈","I’ll Tumble 4 Ya"
"2022-01-15 23:20:02.912202",NULL,94,299,"Moonbeam Batallion","The Enchanted Garden"
"2022-01-15 23:20:02.912263",NULL,95,299,"Moonbeam Batallion","Magically Delicious"
"2022-01-15 23:20:03.620756",NULL,104,335,"6PointsPuzzlers","My Dinner With Big Boi"
"2022-01-15 23:20:03.620813",NULL,103,335,"6PointsPuzzlers","Book Reports"
"2022-01-15 23:20:34.093797","2022-01-16 17:28:41.965332+11",107,146,"Halibut That Bass","49ers"
"2022-01-15 23:21:16.150868",NULL,27,358,"French Fries","The Wonderful Wizard of Oz"
"2022-01-15 23:21:24.56076","2022-01-16 17:03:36.836093+11",58,5,"Luigi's Death Stare","Just a Dream"
"2022-01-15 23:21:25.838844",NULL,63,12,"Fishterious Mysterfishies","Dancing Triangles"
"2022-01-15 23:21:25.838894",NULL,64,12,"Fishterious Mysterfishies","Trickster Tales"
"2022-01-15 23:21:26.853115",NULL,77,12,"Fishterious Mysterfishies","Frankenstein’s Music"
"2022-01-15 23:21:26.853167",NULL,78,12,"Fishterious Mysterfishies","The Mad Scientist’s Assistant"
"2022-01-15 23:21:28.750993",NULL,63,206,"Black Dynamite","Dancing Triangles"
"2022-01-15 23:21:28.751047",NULL,64,206,"Black Dynamite","Trickster Tales"
"2022-01-15 23:21:29.714022","2022-01-16 19:58:42.528882+11",77,206,"Black Dynamite","Frankenstein’s Music"
"2022-01-15 23:21:29.714076",NULL,78,206,"Black Dynamite","The Mad Scientist’s Assistant"
"2022-01-15 23:21:29.730945",NULL,63,169,"2 MINUTES FIGHTERS","Dancing Triangles"
"2022-01-15 23:21:29.731099",NULL,64,169,"2 MINUTES FIGHTERS","Trickster Tales"
"2022-01-15 23:21:30.666864",NULL,77,169,"2 MINUTES FIGHTERS","Frankenstein’s Music"
"2022-01-15 23:21:30.666926",NULL,78,169,"2 MINUTES FIGHTERS","The Mad Scientist’s Assistant"
"2022-01-15 23:21:33.824066",NULL,104,144,"Pass the Pigs Big Pigs Big Pig Heart Girth","My Dinner With Big Boi"
"2022-01-15 23:21:33.82412",NULL,103,144,"Pass the Pigs Big Pigs Big Pig Heart Girth","Book Reports"
"2022-01-15 23:21:37.407115","2022-01-16 18:09:06.949237+11",87,68,"Entire Contingent of /r/PictureGame","🔔🦇🦇🦇"
"2022-01-15 23:21:39.544085",NULL,62,284,"Bagel","The Case of the Missing Component"
"2022-01-15 23:21:39.783032","2022-01-16 17:43:23.39318+11",39,284,"Bagel","Kiki’s Delivery Service"
"2022-01-15 23:21:50.610414","2022-01-16 15:39:33.492744+11",55,50,"ManateeM","The Adventures of Pinocchio"
"2022-01-15 23:21:53.963761",NULL,72,132,"Amateur Hour","The Thin Pan"
"2022-01-15 23:22:03.913905","2022-01-16 16:50:53.307243+11",182,157,"Death and Mayhem","Red Herring"
"2022-01-15 23:22:19.059379",NULL,63,23,"Om Nom Nom Nom","Dancing Triangles"
"2022-01-15 23:22:19.059428","2022-01-17 05:45:29.756199+11",64,23,"Om Nom Nom Nom","Trickster Tales"
"2022-01-15 23:22:20.02138",NULL,77,23,"Om Nom Nom Nom","Frankenstein’s Music"
"2022-01-15 23:22:20.021433","2022-01-17 07:16:53.792883+11",78,23,"Om Nom Nom Nom","The Mad Scientist’s Assistant"
"2022-01-15 23:22:29.972864","2022-01-17 10:28:55.028596+11",76,211,"The TSBI Hive","The Graveyard"
"2022-01-15 23:22:30.4774","2022-01-17 06:06:44.289931+11",89,211,"The TSBI Hive","Endless Practice"
"2022-01-15 23:22:36.31875",NULL,104,189,"Mallomars","My Dinner With Big Boi"
"2022-01-15 23:22:36.318802",NULL,103,189,"Mallomars","Book Reports"
"2022-01-15 23:23:07.633224",NULL,104,10,"ET Phone in Answer","My Dinner With Big Boi"
"2022-01-15 23:23:07.633276","2022-01-16 15:24:30.348627+11",103,10,"ET Phone in Answer","Book Reports"
"2022-01-15 23:23:30.415419",NULL,94,143,"Ariadne's Badgerz🧶","The Enchanted Garden"
"2022-01-15 23:23:30.415466",NULL,95,143,"Ariadne's Badgerz🧶","Magically Delicious"
"2022-01-15 23:23:51.628813","2022-01-17 01:55:15.072779+11",48,74,"Belmonsters","The Day You Begin"
"2022-01-15 23:24:03.285868","2022-01-16 18:14:05.025197+11",112,236,"Codex Vindobonensis 751","This or That"
"2022-01-15 23:24:03.419027","2022-01-17 07:38:46.622352+11",119,27,"404 Rage Not Found","Protein"
"2022-01-15 23:24:04.694792","2022-01-16 16:48:53.071457+11",193,139,"✈﻿✈﻿✈ Galactic Trendsetters ✈﻿✈﻿✈","Calculated Whisk"
"2022-01-15 23:24:09.65766",NULL,63,332,"Unnamed Horrors","Dancing Triangles"
"2022-01-15 23:24:09.657732",NULL,64,332,"Unnamed Horrors","Trickster Tales"
"2022-01-15 23:24:11.142498",NULL,77,332,"Unnamed Horrors","Frankenstein’s Music"
"2022-01-15 23:24:11.142546",NULL,78,332,"Unnamed Horrors","The Mad Scientist’s Assistant"
"2022-01-15 23:24:12.56033",NULL,63,245,"Team Mid-Coast Trolley Extension","Dancing Triangles"
"2022-01-15 23:24:12.56038",NULL,64,245,"Team Mid-Coast Trolley Extension","Trickster Tales"
"2022-01-15 23:24:13.950333",NULL,77,245,"Team Mid-Coast Trolley Extension","Frankenstein’s Music"
"2022-01-15 23:24:13.950384",NULL,78,245,"Team Mid-Coast Trolley Extension","The Mad Scientist’s Assistant"
"2022-01-15 23:24:14.975951","2022-01-17 10:21:32.786459+11",53,219,"X-ile Helix","Oxford Children’s Dictionary"
"2022-01-15 23:24:31.395696","2022-01-19 09:19:08.934724+11",102,10,"ET Phone in Answer","Introspection"
"2022-01-15 23:24:31.972973","2022-01-17 05:25:38.377697+11",105,10,"ET Phone in Answer","Everybody Must Get Rosetta Stoned"
"2022-01-15 23:25:14.152755",NULL,62,170,"it could be fun","The Case of the Missing Component"
"2022-01-15 23:25:14.627904","2022-01-17 13:17:25.767648+11",42,170,"it could be fun","The Hobbit"
"2022-01-15 23:25:59.698275",NULL,43,170,"it could be fun","Dinotopia"
"2022-01-15 23:26:19.778661",NULL,44,170,"it could be fun","Harold and the Purple Crayon"
"2022-01-15 23:27:01.950183","2022-01-16 17:20:27.475043+11",109,9,"NES","Word Search of Babel"
"2022-01-15 23:27:36.746069",NULL,94,29,"Left as an Exercise for the Reader","The Enchanted Garden"
"2022-01-15 23:27:36.746121","2022-01-17 07:03:31.995041+11",95,29,"Left as an Exercise for the Reader","Magically Delicious"
"2022-01-15 23:27:38.44534","2022-01-16 19:16:49.120102+11",60,37,"We Are Never Ever Getting Back Together (Taylor's Version)","The Ministry"
"2022-01-15 23:28:27.212179","2022-01-16 17:14:21.740247+11",128,27,"404 Rage Not Found","Pretty Good Chemistry"
"2022-01-15 23:28:27.371601","2022-01-16 17:14:45.694762+11",129,27,"404 Rage Not Found","Crowning Achievement"
"2022-01-15 23:28:27.533189","2022-01-17 11:29:16.6865+11",127,27,"404 Rage Not Found","The Masquerade Ball"
"2022-01-15 23:28:49.586811",NULL,94,36,"AstroPals","The Enchanted Garden"
"2022-01-15 23:28:49.586903",NULL,95,36,"AstroPals","Magically Delicious"
"2022-01-15 23:28:53.388774",NULL,63,93,"hunters","Dancing Triangles"
"2022-01-15 23:28:53.388824",NULL,64,93,"hunters","Trickster Tales"
"2022-01-15 23:28:53.524801","2022-01-16 16:03:45.648066+11",136,139,"✈﻿✈﻿✈ Galactic Trendsetters ✈﻿✈﻿✈","The Unambiguous Osculation"
"2022-01-15 23:28:54.241075",NULL,77,93,"hunters","Frankenstein’s Music"
"2022-01-15 23:28:54.241193",NULL,78,93,"hunters","The Mad Scientist’s Assistant"
"2022-01-15 23:29:05.297292",NULL,94,124,"The Golden Horde","The Enchanted Garden"
"2022-01-15 23:29:05.297343","2022-01-18 06:47:28.825217+11",95,124,"The Golden Horde","Magically Delicious"
"2022-01-15 23:29:12.890353","2022-01-16 16:46:57.758123+11",98,85,"🗺️🦥🥘","Potions"
"2022-01-15 23:29:25.368314",NULL,35,263,"LET ME IN!!","Make Way for Ducklings"
"2022-01-15 23:29:25.673356",NULL,36,263,"LET ME IN!!","A Wrinkle in Time"
"2022-01-15 23:29:25.673406",NULL,37,263,"LET ME IN!!","Crewel"
"2022-01-15 23:29:26.794747",NULL,30,263,"LET ME IN!!","Billie Barker"
"2022-01-15 23:29:27.039657",NULL,31,263,"LET ME IN!!","Danni Dewey"
"2022-01-15 23:29:27.281188",NULL,32,263,"LET ME IN!!","Herschel Hayden"
"2022-01-15 23:29:27.536044",NULL,33,263,"LET ME IN!!","Alexei Lewis"
"2022-01-15 23:29:27.768565",NULL,34,263,"LET ME IN!!","Randy and Riley Rotch"
"2022-01-15 23:29:32.240605","2022-01-16 17:14:46.454922+11",59,25,"Singles Ready to Stay Inside","Pippi Långstrump/Pippi Longstocking"
"2022-01-15 23:30:12.777858","2022-01-16 16:11:13.143767+11",147,103,"The Providence Transmutations","Double Entendre"
"2022-01-15 23:30:20.704961","2022-01-16 18:07:17.168789+11",123,30,"Setec Astronomy","The Salt-N-Pepa Diner"
"2022-01-15 23:30:44.644415",NULL,82,204,"Random Access Memery","Scream"
"2022-01-15 23:30:49.860883","2022-01-16 21:26:14.845975+11",145,67,"Super Team Awesome","Whose Turn Is It Anyway?"
"2022-01-15 23:31:16.435277","2022-01-18 03:33:00.338712+11",40,173,"Team Conundrum","A Wizard of Earthsea"
"2022-01-15 23:31:31.791164","2022-01-17 08:22:27.329472+11",110,215,"Hunches in Bunches","Proof by Induction"
"2022-01-15 23:32:13.079182",NULL,62,13,"Great Personality","The Case of the Missing Component"
"2022-01-15 23:32:13.467735",NULL,93,13,"Great Personality","Once Upon a Time in the Quest"
"2022-01-15 23:32:13.860996",NULL,37,13,"Great Personality","Crewel"
"2022-01-15 23:32:42.249699","2022-01-16 17:20:33.286648+11",155,8,"Cardinality","You Took The Fifth"
"2022-01-15 23:32:42.652602","2022-01-16 17:26:14.099702+11",156,8,"Cardinality","Nowhere To Hide"
"2022-01-15 23:32:43.052843","2022-01-17 08:43:40.663784+11",154,8,"Cardinality","Reference Desk"
"2022-01-15 23:32:50.879205","2022-01-16 16:29:38.691229+11",155,139,"✈﻿✈﻿✈ Galactic Trendsetters ✈﻿✈﻿✈","You Took The Fifth"
"2022-01-15 23:32:51.394171","2022-01-16 18:42:04.623834+11",156,139,"✈﻿✈﻿✈ Galactic Trendsetters ✈﻿✈﻿✈","Nowhere To Hide"
"2022-01-15 23:32:51.817732","2022-01-17 06:58:29.184969+11",154,139,"✈﻿✈﻿✈ Galactic Trendsetters ✈﻿✈﻿✈","Reference Desk"
"2022-01-15 23:33:07.647091","2022-01-17 00:59:22.808301+11",55,88,"Grand Unified Theory of Love","The Adventures of Pinocchio"
"2022-01-15 23:33:15.140819","2022-01-17 13:16:50.830056+11",189,68,"Entire Contingent of /r/PictureGame","A Crying Shamus"
"2022-01-15 23:33:19.718531",NULL,94,400,"Forks To Be Reckoned With","The Enchanted Garden"
"2022-01-15 23:33:19.718583",NULL,95,400,"Forks To Be Reckoned With","Magically Delicious"
"2022-01-15 23:33:43.703043",NULL,63,331,"Taskforce Earth","Dancing Triangles"
"2022-01-15 23:33:43.703164",NULL,64,331,"Taskforce Earth","Trickster Tales"
"2022-01-15 23:33:45.291247",NULL,77,331,"Taskforce Earth","Frankenstein’s Music"
"2022-01-15 23:33:45.291297",NULL,78,331,"Taskforce Earth","The Mad Scientist’s Assistant"
"2022-01-15 23:33:48.726724",NULL,43,15,"HighFive","Dinotopia"
"2022-01-15 23:34:10.020338","2022-01-17 10:17:09.035696+11",43,179,"Mystery Fun House","Dinotopia"
"2022-01-15 23:34:19.869206","2022-01-16 20:25:18.326241+11",63,83,"Libra Complexity","Dancing Triangles"
"2022-01-15 23:34:20.351245",NULL,64,83,"Libra Complexity","Trickster Tales"
"2022-01-15 23:34:20.823282",NULL,94,21,"fstock96","The Enchanted Garden"
"2022-01-15 23:34:20.823334",NULL,95,21,"fstock96","Magically Delicious"
"2022-01-15 23:34:21.619935","2022-01-17 08:15:05.628815+11",77,83,"Libra Complexity","Frankenstein’s Music"
"2022-01-15 23:34:22.158941","2022-01-16 22:35:59.101709+11",78,83,"Libra Complexity","The Mad Scientist’s Assistant"
"2022-01-15 23:34:22.721148",NULL,62,83,"Libra Complexity","The Case of the Missing Component"
"2022-01-15 23:34:23.430632",NULL,65,83,"Libra Complexity","Mysterious Mechanics"
"2022-01-15 23:34:23.925314","2022-01-17 10:47:17.697215+11",79,83,"Libra Complexity","Large-scale Anthropomorphism"
"2022-01-15 23:34:24.423759","2022-01-16 22:08:52.839823+11",66,83,"Libra Complexity","The Hound of the Vast-Cur Villes"
"2022-01-15 23:34:24.916841","2022-01-16 21:09:21.249601+11",80,83,"Libra Complexity","Albumistanumerophobia"
"2022-01-15 23:34:25.39463",NULL,67,83,"Libra Complexity","Curious and Determined"
"2022-01-15 23:34:25.934216","2022-01-16 18:47:32.529618+11",81,83,"Libra Complexity","The Colour Out of Space"
"2022-01-15 23:34:27.453557","2022-01-16 18:29:18.137477+11",120,27,"404 Rage Not Found","Fruits Stickers"
"2022-01-15 23:34:29.108372","2022-01-16 19:24:23.696044+11",190,146,"Halibut That Bass","Order of Apparitions"
"2022-01-15 23:34:37.147138",NULL,39,186,"The Donut Inside The Donut","Kiki’s Delivery Service"
"2022-01-15 23:34:37.564783","2022-01-16 20:42:00.455252+11",110,152,"Duck Soup (with an Exploding Moose)","Proof by Induction"
"2022-01-15 23:34:37.745955","2022-01-17 07:32:41.64968+11",44,78,"MIT University Band","Harold and the Purple Crayon"
"2022-01-15 23:34:40.982952","2022-01-16 16:29:34.714857+11",139,7,"UNICODE EQUIVALENCE","Love’s Labor’s Crossed"
"2022-01-15 23:34:53.118942","2022-01-16 17:34:23.803878+11",43,46,"Chilidawgs","Dinotopia"
"2022-01-15 23:35:06.875888","2022-01-17 07:07:20.855959+11",88,11,"17th Shard","What’s in the Box? What’s in the Box?!"
"2022-01-15 23:35:23.049034","2022-01-16 16:31:03.846055+11",136,8,"Cardinality","The Unambiguous Osculation"
"2022-01-15 23:35:43.765734",NULL,62,80,"The Gr88 Ones","The Case of the Missing Component"
"2022-01-15 23:35:44.236056",NULL,36,80,"The Gr88 Ones","A Wrinkle in Time"
"2022-01-15 23:35:46.991607","2022-01-16 17:50:41.515108+11",60,19,"Ladder Dogs","The Ministry"
"2022-01-15 23:35:53.395009",NULL,43,148,"Hayden Seekers","Dinotopia"
"2022-01-15 23:36:04.8695",NULL,63,72,"We Tried Therefore Nobody Can Criticize","Dancing Triangles"
"2022-01-15 23:36:04.869549",NULL,64,72,"We Tried Therefore Nobody Can Criticize","Trickster Tales"
"2022-01-15 23:36:06.465359",NULL,77,72,"We Tried Therefore Nobody Can Criticize","Frankenstein’s Music"
"2022-01-15 23:36:06.465412",NULL,78,72,"We Tried Therefore Nobody Can Criticize","The Mad Scientist’s Assistant"
"2022-01-15 23:36:15.382888",NULL,94,33,"Emergency Contacts","The Enchanted Garden"
"2022-01-15 23:36:15.382941",NULL,95,33,"Emergency Contacts","Magically Delicious"
"2022-01-15 23:36:19.778838","2022-01-17 03:20:53.224377+11",48,116,"BAH Interlopers","The Day You Begin"
"2022-01-15 23:36:55.397975","2022-01-16 17:35:08.683476+11",60,52,"Plane Tickets are Expensive","The Ministry"
"2022-01-15 23:37:38.127172","2022-01-17 03:21:36.595695+11",73,132,"Amateur Hour","The Downtown Murders"
"2022-01-15 23:38:25.63512","2022-01-16 16:27:37.481388+11",162,51,"Left Out","Projection Booth"
"2022-01-15 23:38:30.829668",NULL,62,400,"Forks To Be Reckoned With","The Case of the Missing Component"
"2022-01-15 23:38:31.389691",NULL,93,400,"Forks To Be Reckoned With","Once Upon a Time in the Quest"
"2022-01-15 23:38:31.997205",NULL,39,400,"Forks To Be Reckoned With","Kiki’s Delivery Service"
"2022-01-15 23:38:49.62656",NULL,189,11,"17th Shard","A Crying Shamus"
"2022-01-15 23:39:26.578467","2022-01-16 22:05:58.872455+11",38,112,"The Playfair Fair Players","The Talking Tree"
"2022-01-15 23:39:34.215606","2022-01-17 08:44:14.133201+11",56,50,"ManateeM","Sometime After Midnight"
"2022-01-15 23:39:40.481909","2022-01-16 16:36:04.789546+11",147,7,"UNICODE EQUIVALENCE","Double Entendre"
"2022-01-15 23:40:01.053031","2022-01-16 17:31:12.994117+11",84,132,"Amateur Hour","Lord of the Flies"
"2022-01-15 23:40:04.011377",NULL,94,57,"Caffiends","The Enchanted Garden"
"2022-01-15 23:40:04.01146","2022-01-16 17:52:47.067362+11",95,57,"Caffiends","Magically Delicious"
"2022-01-15 23:41:02.562978","2022-01-16 17:48:11.136198+11",46,220,"DAVID ZENG 251 TA BASTION MAIN PUZZLEMASTER 42POTATOES CRUCIFIXPANDA ERASMUS ERAMOOSE TIMEBUFFALO EPOCHBISON TSUKIHI ARARAGI #1 FAN + friends","Your Name is a Song"
"2022-01-15 23:42:01.976648",NULL,62,245,"Team Mid-Coast Trolley Extension","The Case of the Missing Component"
"2022-01-15 23:42:02.682435",NULL,38,245,"Team Mid-Coast Trolley Extension","The Talking Tree"
"2022-01-15 23:42:05.444667",NULL,94,284,"Bagel","The Enchanted Garden"
"2022-01-15 23:42:05.444726",NULL,95,284,"Bagel","Magically Delicious"
"2022-01-15 23:42:08.131728",NULL,28,81,"Chicken Parmesan Sandwich","Teach Us, Amelia Bedelia"
"2022-01-15 23:42:37.830859","2022-01-17 09:46:38.473557+11",137,8,"Cardinality","Something In Your I’s"
"2022-01-15 23:42:39.505876","2022-01-17 04:20:14.867122+11",94,175,"Occam's Depilatory Gel","The Enchanted Garden"
"2022-01-15 23:42:39.50593","2022-01-17 11:55:35.200093+11",95,175,"Occam's Depilatory Gel","Magically Delicious"
"2022-01-15 23:42:45.369582",NULL,62,239,"Special Task Force: Unicorn","The Case of the Missing Component"
"2022-01-15 23:42:45.949347","2022-01-17 02:15:26.404674+11",38,239,"Special Task Force: Unicorn","The Talking Tree"
"2022-01-15 23:43:31.910144","2022-01-16 16:43:24.428173+11",97,10,"ET Phone in Answer","A Number of Games"
"2022-01-15 23:44:12.017406","2022-01-17 08:29:09.441728+11",89,11,"17th Shard","Endless Practice"
"2022-01-15 23:44:19.008396",NULL,63,61,"Alpaxa","Dancing Triangles"
"2022-01-15 23:44:19.008459",NULL,64,61,"Alpaxa","Trickster Tales"
"2022-01-15 23:44:21.422467",NULL,77,61,"Alpaxa","Frankenstein’s Music"
"2022-01-15 23:44:21.42253",NULL,78,61,"Alpaxa","The Mad Scientist’s Assistant"
"2022-01-15 23:44:30.058148",NULL,38,357,"Lardcakes","The Talking Tree"
"2022-01-15 23:46:04.571547","2022-01-17 15:25:28.31088+11",191,30,"Setec Astronomy","Narnia Beeswax"
"2022-01-15 23:46:48.893599","2022-01-17 06:52:42.396317+11",94,31,"I'm not a planet either","The Enchanted Garden"
"2022-01-15 23:46:48.893654","2022-01-16 19:03:06.535063+11",95,31,"I'm not a planet either","Magically Delicious"
"2022-01-15 23:46:55.722648","2022-01-16 19:45:06.67732+11",105,174,"Central Services","Everybody Must Get Rosetta Stoned"
"2022-01-15 23:47:19.179133",NULL,62,12,"Fishterious Mysterfishies","The Case of the Missing Component"
"2022-01-15 23:47:19.872874",NULL,43,12,"Fishterious Mysterfishies","Dinotopia"
"2022-01-15 23:47:37.022179","2022-01-17 09:18:42.963684+11",158,103,"The Providence Transmutations","The Mlystery Hunt, as Told By a Thief of the Bases"
"2022-01-15 23:47:47.35557",NULL,63,168,"Crystal Maiden","Dancing Triangles"
"2022-01-15 23:47:47.355623",NULL,64,168,"Crystal Maiden","Trickster Tales"
"2022-01-15 23:47:49.586124","2022-01-18 06:06:06.904106+11",77,168,"Crystal Maiden","Frankenstein’s Music"
"2022-01-15 23:47:49.586217",NULL,78,168,"Crystal Maiden","The Mad Scientist’s Assistant"
"2022-01-15 23:48:08.500482","2022-01-16 21:54:05.21203+11",108,146,"Halibut That Bass","❤️ & ☮️"
"2022-01-15 23:48:11.794465","2022-01-16 18:18:44.282141+11",172,157,"Death and Mayhem","How To Collide Particles"
"2022-01-15 23:49:16.257482","2022-01-16 16:59:24.460703+11",54,219,"X-ile Helix","Go The F*** To Sleep"
"2022-01-15 23:49:18.993797","2022-01-16 18:22:42.010482+11",148,181,"The Team Formerly Known as the Team Formerly Known as the Team Formerly Known as the Team Formerly Known as the Team to Be Named Later","XD VA GD KHT BD"
"2022-01-15 23:49:41.993724","2022-01-16 20:16:28.174867+11",53,187,"Drofnats Seert","Oxford Children’s Dictionary"
"2022-01-15 23:49:52.526629","2022-01-17 07:40:54.959387+11",119,38,"simhunt","Protein"
"2022-01-15 23:49:55.888361","2022-01-16 18:12:28.430447+11",148,103,"The Providence Transmutations","XD VA GD KHT BD"
"2022-01-15 23:50:57.372402",NULL,94,80,"The Gr88 Ones","The Enchanted Garden"
"2022-01-15 23:50:57.37246",NULL,95,80,"The Gr88 Ones","Magically Delicious"
"2022-01-15 23:51:38.472418","2022-01-16 23:33:23.341143+11",50,240,"MOP","The Boy with Two Heads"
"2022-01-15 23:53:06.595931","2022-01-17 03:55:36.547201+11",44,47,"Teacher's Password","Harold and the Purple Crayon"
"2022-01-15 23:53:06.757367","2022-01-16 18:01:50.585535+11",98,177,"Up Late","Potions"
"2022-01-15 23:53:54.396069","2022-01-17 09:50:08.64954+11",192,67,"Super Team Awesome","Morale Compass"
"2022-01-15 23:54:01.153972","2022-01-16 16:27:39.350586+11",52,45,"🚀🚀🚀","Kid Start-up"
"2022-01-15 23:54:37.468945","2022-01-16 17:51:51.692153+11",113,58,"Frumious Bandersnatch","Tech Support"
"2022-01-15 23:55:04.473665",NULL,45,170,"it could be fun","Alice’s Adventures in Wonderland"
"2022-01-15 23:55:27.121819","2022-01-16 20:43:37.896478+11",142,16,"teammate","Personal Connections"
"2022-01-15 23:55:28.189776","2022-01-16 17:37:51.724934+11",164,16,"teammate","Trim Designs"
"2022-01-15 23:56:08.089531",NULL,47,123,"On Search","Tikki Tikki Tembo"
"2022-01-15 23:56:14.335672",NULL,94,18,"Nope","The Enchanted Garden"
"2022-01-15 23:56:14.335724","2022-01-17 02:13:22.954032+11",95,18,"Nope","Magically Delicious"
"2022-01-15 23:56:36.836621","2022-01-17 03:53:54.467129+11",117,215,"Hunches in Bunches","Drive-Thru Dilemma"
"2022-01-15 23:56:37.388416","2022-01-16 20:44:22.513448+11",118,215,"Hunches in Bunches","Hell’s Kitchen"
"2022-01-15 23:56:56.325486","2022-01-17 06:06:18.473094+11",119,185,"Setec Astronomy Total Landscaping","Protein"
"2022-01-15 23:56:59.558756",NULL,104,172,"🦪Aw, Shucks🔪","My Dinner With Big Boi"
